Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],Disk throughput,Network throughput,Overall usage,Winner
20.11.2015 14:00:00,2,0,72,1.57,8388608,921908,10.99,0,7,64,6,6,7,12,31.560000000000002,0
20.11.2015 14:05:00,2,0,82,1.79,8388608,1492333,17.79,0,7,64,5,5,7,10,36.58,1
20.11.2015 14:10:00,2,0,70,1.54,8388608,1106457,13.19,0,7,64,5,5,7,10,31.73,0
20.11.2015 14:15:00,2,0,72,1.58,8388608,972240,11.59,0,7,64,6,6,7,12,32.17,0
20.11.2015 14:20:00,2,0,72,1.58,8388608,888354,10.59,0,7,64,5,5,7,10,29.17,0
20.11.2015 14:25:00,2,0,71,1.54,8388608,1056126,12.59,0,7,64,5,5,7,10,31.13,0
20.11.2015 14:30:00,2,0,70,1.54,8388608,1005794,11.99,0,6,64,6,6,6,12,31.53,0
20.11.2015 14:35:00,2,0,73,1.59,8388608,905131,10.79,0,7,64,5,5,7,10,29.38,0
20.11.2015 14:40:00,2,0,70,1.53,8388608,871576,10.39,0,7,64,5,5,7,10,28.92,0
20.11.2015 14:45:00,2,0,68,1.5,8388608,888354,10.59,0,7,64,6,6,7,12,31.09,0
20.11.2015 14:50:00,2,0,67,1.47,8388608,838022,9.99,0,6,64,5,5,6,10,27.46,0
20.11.2015 14:55:00,2,0,68,1.48,8388608,804468,9.59,0,8,64,5,5,8,10,29.07,0
20.11.2015 15:00:00,2,0,70,1.54,8388608,943718,11.25,0,7,64,6,5,7,11,30.79,0
20.11.2015 15:05:00,2,0,81,1.77,8388608,1391670,16.59,0,7,64,5,5,7,10,35.36,1
20.11.2015 15:10:00,2,0,66,1.46,8388608,1106457,13.19,0,7,64,5,5,7,10,31.65,0
20.11.2015 15:15:00,2,0,69,1.52,8388608,899259,10.72,0,7,64,6,6,7,12,31.240000000000002,0
20.11.2015 15:20:00,2,0,68,1.5,8388608,893387,10.65,0,7,64,5,5,7,10,29.15,0
20.11.2015 15:25:00,2,0,64,1.4,8388608,848927,10.12,0,8,64,5,5,8,10,29.52,0
20.11.2015 15:30:00,2,0,64,1.41,8388608,826278,9.85,0,8,64,6,6,8,12,31.259999999999998,0
20.11.2015 15:35:00,2,0,67,1.47,8388608,809501,9.65,0,8,64,5,5,8,10,29.12,0
20.11.2015 15:40:00,2,0,65,1.43,8388608,966368,11.52,0,8,64,5,5,8,10,30.95,0
20.11.2015 15:45:00,2,0,69,1.52,8388608,1050254,12.52,0,8,64,6,5,8,11,33.04,1
20.11.2015 15:50:00,2,0,70,1.54,8388608,955462,11.39,0,8,64,5,5,8,10,30.93,0
20.11.2015 15:55:00,2,0,68,1.5,8388608,804468,9.59,0,8,64,5,5,8,10,29.09,0
20.11.2015 16:00:00,2,0,71,1.56,8388608,1123235,13.39,0,8,64,6,6,8,12,34.95,1
20.11.2015 16:05:00,2,0,80,1.76,8388608,1218026,14.52,0,7,64,5,5,7,10,33.28,1
20.11.2015 16:10:00,2,0,67,1.47,8388608,1201249,14.32,0,6,64,5,5,6,10,31.79,0
20.11.2015 16:15:00,2,0,71,1.55,8388608,899259,10.72,0,7,64,6,6,7,12,31.270000000000003,0
20.11.2015 16:20:00,2,0,70,1.54,8388608,1072903,12.79,0,6,64,5,5,6,10,30.33,0
20.11.2015 16:25:00,2,0,68,1.49,8388608,871576,10.39,0,7,64,5,5,7,10,28.880000000000003,0
20.11.2015 16:30:00,2,0,70,1.54,8388608,1106457,13.19,0,6,64,6,6,6,12,32.730000000000004,0
20.11.2015 16:35:00,2,0,71,1.56,8388608,960496,11.45,0,7,64,5,5,7,10,30.009999999999998,0
20.11.2015 16:40:00,2,0,68,1.49,8388608,859832,10.25,0,6,64,5,5,6,10,27.740000000000002,0
20.11.2015 16:45:00,2,0,71,1.56,8388608,1067031,12.72,0,7,64,6,6,7,12,33.28,1
20.11.2015 16:50:00,2,0,70,1.54,8388608,882482,10.52,0,7,64,5,5,7,10,29.06,0
20.11.2015 16:55:00,2,0,70,1.53,8388608,888354,10.59,0,7,64,5,5,7,10,29.119999999999997,0
20.11.2015 17:00:00,2,0,72,1.57,8388608,972240,11.59,0,7,64,6,5,7,11,31.16,0
20.11.2015 17:05:00,2,0,81,1.79,8388608,1296040,15.45,0,8,64,5,5,8,10,35.239999999999995,1
20.11.2015 17:10:00,2,0,66,1.46,8388608,1223898,14.59,0,7,64,5,5,7,10,33.05,1
20.11.2015 17:15:00,2,0,70,1.54,8388608,905131,10.79,0,8,64,6,6,8,12,32.33,0
20.11.2015 17:20:00,2,0,68,1.5,8388608,932813,11.12,0,8,64,5,5,8,10,30.619999999999997,0
20.11.2015 17:25:00,2,0,69,1.5,8388608,943718,11.25,0,8,64,5,5,8,10,30.75,0
20.11.2015 17:30:00,2,0,70,1.54,8388608,871576,10.39,0,7,64,6,6,7,12,30.93,0
20.11.2015 17:35:00,2,0,71,1.55,8388608,921908,10.99,0,8,64,5,5,8,10,30.54,0
20.11.2015 17:40:00,2,0,66,1.46,8388608,1039349,12.39,0,7,64,5,5,7,10,30.85,0
20.11.2015 17:45:00,2,0,71,1.55,8388608,775946,9.25,0,7,64,6,6,7,12,29.8,0
20.11.2015 17:50:00,2,0,69,1.52,8388608,899259,10.72,0,8,64,5,5,8,10,30.240000000000002,0
20.11.2015 17:55:00,2,0,69,1.5,8388608,1094713,13.05,0,7,64,5,5,7,10,31.55,0
20.11.2015 18:00:00,2,0,71,1.56,8388608,960496,11.45,0,7,64,6,6,7,12,32.01,0
20.11.2015 18:05:00,2,0,79,1.74,8388608,1419352,16.92,0,7,64,5,5,7,10,35.66,1
20.11.2015 18:10:00,2,0,67,1.48,8388608,1251580,14.92,0,6,64,5,5,6,10,32.4,0
20.11.2015 18:15:00,2,0,70,1.53,8388608,943718,11.25,0,6,64,6,6,6,12,30.78,0
20.11.2015 18:20:00,2,0,70,1.53,8388608,989017,11.79,0,7,64,5,5,7,10,30.32,0
20.11.2015 18:25:00,2,0,68,1.48,8388608,949590,11.32,0,7,64,5,5,7,10,29.8,0
20.11.2015 18:30:00,2,0,69,1.52,8388608,871576,10.39,0,8,64,6,6,8,12,31.91,0
20.11.2015 18:35:00,2,0,69,1.52,8388608,775946,9.25,0,8,64,5,5,8,10,28.77,0
20.11.2015 18:40:00,2,0,67,1.46,8388608,932813,11.12,0,8,64,5,5,8,10,30.58,0
20.11.2015 18:45:00,2,0,71,1.55,8388608,854799,10.19,0,8,64,6,6,8,12,31.740000000000002,0
20.11.2015 18:50:00,2,0,70,1.54,8388608,994050,11.85,0,7,64,5,5,7,10,30.39,0
20.11.2015 18:55:00,2,0,68,1.48,8388608,1033476,12.32,0,7,64,5,5,7,10,30.8,0
20.11.2015 19:00:00,2,0,70,1.53,8388608,899259,10.72,0,7,64,6,6,7,12,31.25,0
20.11.2015 19:05:00,2,0,83,1.81,8388608,1324561,15.79,0,7,64,5,5,7,10,34.599999999999994,1
20.11.2015 19:10:00,2,0,68,1.49,8388608,1161822,13.85,0,6,64,5,5,6,10,31.34,0
20.11.2015 19:15:00,2,0,69,1.51,8388608,1005794,11.99,0,7,64,6,6,7,12,32.5,0
20.11.2015 19:20:00,2,0,70,1.55,8388608,916036,10.92,0,7,64,5,5,7,10,29.47,0
20.11.2015 19:25:00,2,0,69,1.5,8388608,972240,11.59,0,7,64,5,5,7,10,30.09,0
20.11.2015 19:30:00,2,0,69,1.52,8388608,1117363,13.32,0,6,64,6,6,6,12,32.84,1
20.11.2015 19:35:00,2,0,72,1.58,8388608,921908,10.99,0,7,64,5,5,7,10,29.57,0
20.11.2015 19:40:00,2,0,69,1.52,8388608,926941,11.05,0,7,64,5,5,7,10,29.57,0
20.11.2015 19:45:00,2,0,72,1.58,8388608,1167694,13.92,0,7,64,6,6,7,12,34.5,1
20.11.2015 19:50:00,2,0,72,1.57,8388608,1140012,13.59,0,7,64,5,5,7,10,32.16,0
20.11.2015 19:55:00,2,0,69,1.52,8388608,1077936,12.85,0,7,64,5,5,7,10,31.369999999999997,0
20.11.2015 20:00:00,2,0,71,1.56,8388608,1083808,12.92,0,7,64,6,5,7,11,32.480000000000004,0
20.11.2015 20:05:00,2,0,80,1.76,8388608,1291007,15.39,0,7,64,5,5,7,10,34.150000000000006,1
20.11.2015 20:10:00,2,0,68,1.5,8388608,1016699,12.12,0,7,64,5,5,7,10,30.619999999999997,0
20.11.2015 20:15:00,2,0,72,1.58,8388608,742392,8.85,0,7,64,6,6,7,12,29.43,0
20.11.2015 20:20:00,2,0,70,1.54,8388608,848927,10.12,0,7,64,5,5,7,10,28.66,0
20.11.2015 20:25:00,2,0,68,1.49,8388608,882482,10.52,0,7,64,5,5,7,10,29.009999999999998,0
20.11.2015 20:30:00,2,0,71,1.55,8388608,910164,10.85,0,8,64,6,6,8,12,32.4,0
20.11.2015 20:35:00,2,0,70,1.54,8388608,966368,11.52,0,8,64,5,5,8,10,31.06,0
20.11.2015 20:40:00,2,0,68,1.5,8388608,815373,9.72,0,8,64,5,5,8,10,29.22,0
20.11.2015 20:45:00,2,0,69,1.52,8388608,826278,9.85,0,8,64,6,6,8,12,31.369999999999997,0
20.11.2015 20:50:00,2,0,70,1.54,8388608,1027604,12.25,0,7,64,5,5,7,10,30.79,0
20.11.2015 20:55:00,2,0,69,1.52,8388608,960496,11.45,0,7,64,5,5,7,10,29.97,0
20.11.2015 21:00:00,2,0,70,1.53,8388608,1089680,12.99,0,7,64,6,6,7,12,33.519999999999996,1
20.11.2015 21:05:00,2,0,81,1.79,8388608,1301912,15.52,0,7,64,5,5,7,10,34.31,1
20.11.2015 21:10:00,2,0,67,1.47,8388608,1335466,15.92,0,6,64,5,5,6,10,33.39,1
20.11.2015 21:15:00,2,0,70,1.54,8388608,921908,10.99,0,7,64,6,6,7,12,31.53,0
20.11.2015 21:20:00,2,0,70,1.53,8388608,949590,11.32,0,7,64,5,5,7,10,29.85,0
20.11.2015 21:25:00,2,0,69,1.51,8388608,876610,10.45,0,7,64,5,5,7,10,28.96,0
20.11.2015 21:30:00,2,0,71,1.55,8388608,938685,11.19,0,7,64,6,6,7,12,31.740000000000002,0
20.11.2015 21:35:00,2,0,72,1.57,8388608,977273,11.65,0,7,64,5,5,7,10,30.22,0
20.11.2015 21:40:00,2,0,68,1.5,8388608,989017,11.79,0,6,64,5,5,6,10,29.29,0
20.11.2015 21:45:00,2,0,71,1.56,8388608,955462,11.39,0,7,64,6,6,7,12,31.950000000000003,0
20.11.2015 21:50:00,2,0,70,1.54,8388608,921908,10.99,0,7,64,5,5,7,10,29.53,0
20.11.2015 21:55:00,2,0,69,1.52,8388608,905131,10.79,0,7,64,5,5,7,10,29.31,0
20.11.2015 22:00:00,2,0,70,1.54,8388608,921908,10.99,0,7,64,6,6,7,12,31.53,0
20.11.2015 22:05:00,2,0,80,1.74,8388608,1050254,12.52,0,8,64,5,5,8,10,32.26,0
20.11.2015 22:10:00,2,0,67,1.46,8388608,1089680,12.99,0,6,64,5,5,6,10,30.45,0
20.11.2015 22:15:00,2,0,70,1.53,8388608,1077936,12.85,0,7,64,6,5,7,11,32.379999999999995,0
20.11.2015 22:20:00,2,0,70,1.52,8388608,1156789,13.79,0,7,64,5,5,7,10,32.31,0
20.11.2015 22:25:00,2,0,67,1.48,8388608,1022571,12.19,0,6,64,5,5,6,10,29.67,0
20.11.2015 22:30:00,2,0,69,1.51,8388608,871576,10.39,0,7,64,6,6,7,12,30.9,0
20.11.2015 22:35:00,2,0,70,1.54,8388608,938685,11.19,0,7,64,5,5,7,10,29.73,0
20.11.2015 22:40:00,2,0,68,1.48,8388608,905131,10.79,0,7,64,5,5,7,10,29.27,0
20.11.2015 22:45:00,2,0,68,1.5,8388608,1207121,14.39,0,7,64,6,6,7,12,34.89,1
20.11.2015 22:50:00,2,0,70,1.54,8388608,921908,10.99,0,7,64,5,5,7,10,29.53,0
20.11.2015 22:55:00,2,0,70,1.53,8388608,989017,11.79,0,7,64,5,5,7,10,30.32,0
20.11.2015 23:00:00,2,0,70,1.52,8388608,1173566,13.99,0,7,64,6,6,7,12,34.51,1
20.11.2015 23:05:00,2,0,83,1.82,8388608,1681916,20.05,0,8,64,5,5,8,10,39.870000000000005,1
20.11.2015 23:10:00,2,0,68,1.49,8388608,1335466,15.92,0,8,64,5,5,8,10,35.41,1
20.11.2015 23:15:00,2,0,71,1.55,8388608,1245708,14.85,0,8,64,6,6,8,12,36.4,1
20.11.2015 23:20:00,2,0,70,1.55,8388608,1039349,12.39,0,9,64,5,5,9,10,32.94,1
20.11.2015 23:25:00,2,0,70,1.53,8388608,938685,11.19,0,8,64,5,5,8,10,30.72,0
20.11.2015 23:30:00,2,0,69,1.52,8388608,949590,11.32,0,8,64,6,6,8,12,32.84,1
20.11.2015 23:35:00,2,0,71,1.55,8388608,949590,11.32,0,8,64,5,5,8,10,30.87,0
20.11.2015 23:40:00,2,0,69,1.5,8388608,977273,11.65,0,8,64,5,5,8,10,31.15,0
20.11.2015 23:45:00,2,0,70,1.54,8388608,1033476,12.32,0,8,64,6,6,8,12,33.86,1
20.11.2015 23:50:00,2,0,70,1.53,8388608,1083808,12.92,0,8,64,5,5,8,10,32.45,0
20.11.2015 23:55:00,2,0,69,1.51,8388608,1067031,12.72,0,9,64,5,5,9,10,33.230000000000004,1
21.11.2015 00:00:00,2,0,69,1.52,8388608,972240,11.59,0,8,64,6,6,8,12,33.11,1
21.11.2015 00:05:00,2,0,81,1.77,8388608,1335466,15.92,0,9,64,5,5,9,10,36.69,1
21.11.2015 00:10:00,2,0,71,1.55,8388608,1167694,13.92,0,9,64,5,5,9,10,34.47,1
21.11.2015 00:15:00,2,0,128,2.8,8388608,1536793,18.32,0,19,64,24,741,19,765,805.12,1
21.11.2015 00:20:00,2,0,70,1.53,8388608,2436891,29.05,0,8,64,5,5,8,10,48.58,1
21.11.2015 00:25:00,2,0,68,1.49,8388608,1195377,14.25,0,8,64,5,5,8,10,33.74,1
21.11.2015 00:30:00,2,0,69,1.5,8388608,921908,10.99,0,8,64,6,6,8,12,32.49,0
21.11.2015 00:35:00,2,0,71,1.54,8388608,888354,10.59,0,9,64,5,5,9,10,31.13,0
21.11.2015 00:40:00,2,0,69,1.5,8388608,938685,11.19,0,7,64,5,5,7,10,29.689999999999998,0
21.11.2015 00:45:00,2,0,69,1.51,8388608,888354,10.59,0,7,64,6,6,7,12,31.1,0
21.11.2015 00:50:00,2,0,70,1.53,8388608,955462,11.39,0,8,64,5,5,8,10,30.92,0
21.11.2015 00:55:00,2,0,68,1.49,8388608,972240,11.59,0,8,64,5,5,8,10,31.08,0
21.11.2015 01:00:00,2,0,70,1.53,8388608,1111491,13.25,0,7,64,6,6,7,12,33.78,1
21.11.2015 01:05:00,2,0,81,1.77,8388608,1257452,14.99,0,9,64,5,5,9,10,35.760000000000005,1
21.11.2015 01:10:00,2,0,68,1.5,8388608,1072903,12.79,0,8,64,5,5,8,10,32.29,0
21.11.2015 01:15:00,2,0,70,1.53,8388608,871576,10.39,0,8,64,6,5,8,11,30.92,0
21.11.2015 01:20:00,2,0,70,1.54,8388608,1106457,13.19,0,8,64,5,5,8,10,32.730000000000004,0
21.11.2015 01:25:00,2,0,68,1.5,8388608,1039349,12.39,0,8,64,5,5,8,10,31.89,0
21.11.2015 01:30:00,2,0,69,1.5,8388608,1056126,12.59,0,8,64,6,6,8,12,34.09,1
21.11.2015 01:35:00,2,0,70,1.54,8388608,1039349,12.39,0,8,64,5,5,8,10,31.93,0
21.11.2015 01:40:00,2,0,69,1.51,8388608,838022,9.99,0,8,64,5,5,8,10,29.5,0
21.11.2015 01:45:00,2,0,69,1.52,8388608,989017,11.79,0,8,64,6,6,8,12,33.31,1
21.11.2015 01:50:00,2,0,70,1.53,8388608,1005794,11.99,0,8,64,5,5,8,10,31.52,0
21.11.2015 01:55:00,2,0,67,1.48,8388608,1022571,12.19,0,8,64,5,5,8,10,31.67,0
21.11.2015 02:00:00,2,0,69,1.52,8388608,972240,11.59,0,8,64,6,6,8,12,33.11,1
21.11.2015 02:05:00,2,0,82,1.8,8388608,1341338,15.99,0,8,64,5,5,8,10,35.79,1
21.11.2015 02:10:00,2,0,69,1.51,8388608,1022571,12.19,0,7,64,5,5,7,10,30.7,0
21.11.2015 02:15:00,2,0,70,1.53,8388608,1005794,11.99,0,8,64,6,6,8,12,33.519999999999996,1
21.11.2015 02:20:00,2,0,70,1.54,8388608,921908,10.99,0,8,64,5,5,8,10,30.53,0
21.11.2015 02:25:00,2,0,68,1.5,8388608,1173566,13.99,0,7,64,5,5,7,10,32.49,0
21.11.2015 02:30:00,2,0,69,1.52,8388608,871576,10.39,0,8,64,6,6,8,12,31.91,0
21.11.2015 02:35:00,2,0,71,1.56,8388608,989017,11.79,0,8,64,5,5,8,10,31.35,0
21.11.2015 02:40:00,2,0,70,1.53,8388608,1022571,12.19,0,7,64,5,5,7,10,30.72,0
21.11.2015 02:45:00,2,0,70,1.54,8388608,972240,11.59,0,8,64,6,6,8,12,33.129999999999995,1
21.11.2015 02:50:00,2,0,71,1.55,8388608,854799,10.19,0,7,64,5,5,7,10,28.740000000000002,0
21.11.2015 02:55:00,2,0,68,1.5,8388608,888354,10.59,0,8,64,5,5,8,10,30.09,0
21.11.2015 03:00:00,2,0,70,1.54,8388608,687027,8.19,0,8,64,6,6,8,12,29.73,0
21.11.2015 03:05:00,2,0,83,1.82,8388608,1374893,16.39,0,8,64,5,5,8,10,36.21,1
21.11.2015 03:10:00,2,0,68,1.5,8388608,1072903,12.79,0,7,64,5,5,7,10,31.29,0
21.11.2015 03:15:00,2,0,70,1.54,8388608,955462,11.39,0,8,64,6,6,8,12,32.93,1
21.11.2015 03:20:00,2,0,70,1.53,8388608,804468,9.59,0,8,64,5,5,8,10,29.119999999999997,0
21.11.2015 03:25:00,2,0,69,1.51,8388608,871576,10.39,0,8,64,5,5,8,10,29.9,0
21.11.2015 03:30:00,2,0,72,1.59,8388608,1039349,12.39,0,37,64,6,6,37,12,62.980000000000004,1
21.11.2015 03:35:00,2,0,71,1.56,8388608,1123235,13.39,0,8,64,5,5,8,10,32.95,1
21.11.2015 03:40:00,2,0,69,1.51,8388608,972240,11.59,0,7,64,5,5,7,10,30.1,0
21.11.2015 03:45:00,2,0,70,1.53,8388608,972240,11.59,0,8,64,6,6,8,12,33.12,1
21.11.2015 03:50:00,2,0,70,1.53,8388608,989017,11.79,0,8,64,5,5,8,10,31.32,0
21.11.2015 03:55:00,2,0,68,1.49,8388608,1022571,12.19,0,7,64,5,5,7,10,30.68,0
21.11.2015 04:00:00,2,0,69,1.52,8388608,1072903,12.79,0,8,64,6,6,8,12,34.31,1
21.11.2015 04:05:00,2,0,75,1.65,8388608,1626551,19.39,0,8,64,5,5,8,10,39.04,1
21.11.2015 04:10:00,2,0,69,1.51,8388608,1106457,13.19,0,8,64,5,5,8,10,32.7,0
21.11.2015 04:15:00,2,0,70,1.54,8388608,989017,11.79,0,8,64,6,6,8,12,33.33,1
21.11.2015 04:20:00,2,0,70,1.54,8388608,1005794,11.99,0,7,64,5,5,7,10,30.53,0
21.11.2015 04:25:00,2,0,68,1.5,8388608,854799,10.19,0,6,64,5,5,6,10,27.689999999999998,0
21.11.2015 04:30:00,2,0,68,1.5,8388608,972240,11.59,0,7,64,6,5,7,11,31.09,0
21.11.2015 04:35:00,2,0,71,1.56,8388608,838022,9.99,0,7,64,5,5,7,10,28.55,0
21.11.2015 04:40:00,2,0,69,1.51,8388608,905131,10.79,0,7,64,5,5,7,10,29.299999999999997,0
21.11.2015 04:45:00,2,0,70,1.53,8388608,989017,11.79,0,8,64,6,6,8,12,33.32,1
21.11.2015 04:50:00,2,0,69,1.52,8388608,905131,10.79,0,8,64,5,5,8,10,30.31,0
21.11.2015 04:55:00,2,0,68,1.49,8388608,1128268,13.45,0,7,64,5,5,7,10,31.939999999999998,0
21.11.2015 05:00:00,2,0,70,1.53,8388608,1106457,13.19,0,8,64,6,6,8,12,34.72,1
21.11.2015 05:05:00,2,0,82,1.79,8388608,1430258,17.05,0,8,64,5,5,8,10,36.84,1
21.11.2015 05:10:00,2,0,68,1.49,8388608,1167694,13.92,0,7,64,5,5,7,10,32.41,0
21.11.2015 05:15:00,2,0,69,1.52,8388608,972240,11.59,0,7,64,6,6,7,12,32.11,0
21.11.2015 05:20:00,2,0,70,1.54,8388608,848927,10.12,0,8,64,5,5,8,10,29.66,0
21.11.2015 05:25:00,2,0,69,1.51,8388608,1067031,12.72,0,7,64,5,5,7,10,31.23,0
21.11.2015 05:30:00,2,0,69,1.51,8388608,1072903,12.79,0,6,64,6,6,6,12,32.3,0
21.11.2015 05:35:00,2,0,70,1.55,8388608,966368,11.52,0,7,64,5,5,7,10,30.07,0
21.11.2015 05:40:00,2,0,68,1.5,8388608,826278,9.85,0,8,64,5,5,8,10,29.35,0
21.11.2015 05:45:00,2,0,69,1.51,8388608,989017,11.79,0,8,64,6,6,8,12,33.3,1
21.11.2015 05:50:00,2,0,70,1.54,8388608,955462,11.39,0,8,64,5,5,8,10,30.93,0
21.11.2015 05:55:00,2,0,69,1.5,8388608,1056126,12.59,0,8,64,5,5,8,10,32.09,0
21.11.2015 06:00:00,2,0,69,1.52,8388608,921908,10.99,0,8,64,6,6,8,12,32.51,0
21.11.2015 06:05:00,2,0,81,1.77,8388608,1161822,13.85,0,8,64,5,5,8,10,33.62,1
21.11.2015 06:10:00,2,0,69,1.51,8388608,1050254,12.52,0,7,64,5,5,7,10,31.03,0
21.11.2015 06:15:00,2,0,70,1.53,8388608,1123235,13.39,0,8,64,6,6,8,12,34.92,1
21.11.2015 06:20:00,2,0,70,1.54,8388608,1061159,12.65,0,7,64,5,5,7,10,31.19,0
21.11.2015 06:25:00,2,0,68,1.5,8388608,905131,10.79,0,7,64,5,5,7,10,29.29,0
21.11.2015 06:30:00,2,0,69,1.5,8388608,1022571,12.19,0,6,64,6,5,6,11,30.689999999999998,0
21.11.2015 06:35:00,2,0,71,1.56,8388608,977273,11.65,0,7,64,5,5,7,10,30.21,0
21.11.2015 06:40:00,2,0,69,1.52,8388608,921908,10.99,0,7,64,5,5,7,10,29.509999999999998,0
21.11.2015 06:45:00,2,0,70,1.54,8388608,775946,9.25,0,7,64,6,6,7,12,29.79,0
21.11.2015 06:50:00,2,0,71,1.55,8388608,1117363,13.32,0,7,64,5,5,7,10,31.87,0
21.11.2015 06:55:00,2,0,69,1.51,8388608,983145,11.72,0,6,64,5,5,6,10,29.23,0
21.11.2015 07:00:00,2,0,70,1.54,8388608,821245,9.79,0,7,64,6,6,7,12,30.33,0
21.11.2015 07:05:00,2,0,83,1.81,8388608,1167694,13.92,0,8,64,5,5,8,10,33.730000000000004,1
21.11.2015 07:10:00,2,0,68,1.49,8388608,1039349,12.39,0,7,64,5,5,7,10,30.880000000000003,0
21.11.2015 07:15:00,2,0,70,1.53,8388608,943718,11.25,0,8,64,6,6,8,12,32.78,0
21.11.2015 07:20:00,2,0,69,1.53,8388608,977273,11.65,0,8,64,5,5,8,10,31.18,0
21.11.2015 07:25:00,2,0,69,1.53,8388608,792723,9.45,0,6,64,5,5,6,10,26.979999999999997,0
21.11.2015 07:30:00,2,0,70,1.53,8388608,888354,10.59,0,6,64,6,6,6,12,30.119999999999997,0
21.11.2015 07:35:00,2,0,71,1.56,8388608,943718,11.25,0,7,64,5,5,7,10,29.810000000000002,0
21.11.2015 07:40:00,2,0,67,1.47,8388608,882482,10.52,0,6,64,5,5,6,10,27.990000000000002,0
21.11.2015 07:45:00,2,0,69,1.5,8388608,1033476,12.32,0,7,64,6,6,7,12,32.82,1
21.11.2015 07:50:00,2,0,70,1.54,8388608,1067031,12.72,0,6,64,5,5,6,10,30.26,0
21.11.2015 07:55:00,2,0,68,1.49,8388608,1083808,12.92,0,7,64,5,5,7,10,31.41,0
21.11.2015 08:00:00,2,0,70,1.53,8388608,960496,11.45,0,7,64,6,6,7,12,31.979999999999997,0
21.11.2015 08:05:00,2,0,80,1.76,8388608,1743992,20.79,0,9,64,5,5,9,10,41.55,1
21.11.2015 08:10:00,2,0,68,1.49,8388608,1218026,14.52,0,7,64,5,5,7,10,33.01,1
21.11.2015 08:15:00,2,0,69,1.52,8388608,893387,10.65,0,8,64,6,6,8,12,32.17,0
21.11.2015 08:20:00,2,0,69,1.52,8388608,1016699,12.12,0,8,64,5,5,8,10,31.64,0
21.11.2015 08:25:00,2,0,68,1.49,8388608,926941,11.05,0,8,64,5,5,8,10,30.54,0
21.11.2015 08:30:00,2,0,68,1.5,8388608,1027604,12.25,0,7,64,6,6,7,12,32.75,0
21.11.2015 08:35:00,2,0,71,1.55,8388608,955462,11.39,0,8,64,5,5,8,10,30.94,0
21.11.2015 08:40:00,2,0,69,1.52,8388608,1022571,12.19,0,7,64,5,5,7,10,30.71,0
21.11.2015 08:45:00,2,0,70,1.53,8388608,1005794,11.99,0,8,64,6,6,8,12,33.519999999999996,1
21.11.2015 08:50:00,2,0,70,1.54,8388608,1106457,13.19,0,7,64,5,5,7,10,31.73,0
21.11.2015 08:55:00,2,0,69,1.51,8388608,1033476,12.32,0,8,64,5,5,8,10,31.83,0
21.11.2015 09:00:00,2,0,69,1.53,8388608,994050,11.85,0,7,64,6,6,7,12,32.379999999999995,0
21.11.2015 09:05:00,2,0,81,1.77,8388608,1128268,13.45,0,7,64,5,5,7,10,32.22,0
21.11.2015 09:10:00,2,0,69,1.51,8388608,1111491,13.25,0,7,64,5,5,7,10,31.759999999999998,0
21.11.2015 09:15:00,2,0,70,1.53,8388608,1027604,12.25,0,8,64,6,6,8,12,33.78,1
21.11.2015 09:20:00,2,0,70,1.54,8388608,1111491,13.25,0,8,64,5,5,8,10,32.79,1
21.11.2015 09:25:00,2,0,68,1.5,8388608,1010827,12.05,0,7,64,5,5,7,10,30.55,0
21.11.2015 09:30:00,2,0,69,1.51,8388608,865704,10.32,0,8,64,6,6,8,12,31.83,0
21.11.2015 09:35:00,2,0,72,1.57,8388608,742392,8.85,0,8,64,5,5,8,10,28.42,0
21.11.2015 09:40:00,2,0,70,1.53,8388608,994050,11.85,0,7,64,5,5,7,10,30.38,0
21.11.2015 09:45:00,2,0,70,1.54,8388608,1083808,12.92,0,7,64,6,6,7,12,33.46,1
21.11.2015 09:50:00,2,0,70,1.54,8388608,943718,11.25,0,7,64,5,5,7,10,29.79,0
21.11.2015 09:55:00,2,0,69,1.51,8388608,943718,11.25,0,8,64,5,5,8,10,30.759999999999998,0
21.11.2015 10:00:00,2,0,71,1.55,8388608,1117363,13.32,0,8,64,6,6,8,12,34.870000000000005,1
21.11.2015 10:05:00,2,0,82,1.79,8388608,1291007,15.39,0,7,64,5,5,7,10,34.18,1
21.11.2015 10:10:00,2,0,69,1.5,8388608,1106457,13.19,0,7,64,5,5,7,10,31.689999999999998,0
21.11.2015 10:15:00,2,0,69,1.52,8388608,899259,10.72,0,7,64,6,6,7,12,31.240000000000002,0
21.11.2015 10:20:00,2,0,70,1.54,8388608,848927,10.12,0,7,64,5,5,7,10,28.66,0
21.11.2015 10:25:00,2,0,69,1.51,8388608,1218026,14.52,0,7,64,5,5,7,10,33.03,1
21.11.2015 10:30:00,2,0,69,1.52,8388608,1027604,12.25,0,7,64,6,6,7,12,32.769999999999996,0
21.11.2015 10:35:00,2,0,71,1.56,8388608,910164,10.85,0,7,64,5,5,7,10,29.41,0
21.11.2015 10:40:00,2,0,69,1.51,8388608,983145,11.72,0,7,64,5,5,7,10,30.23,0
21.11.2015 10:45:00,2,0,70,1.54,8388608,1033476,12.32,0,7,64,6,6,7,12,32.86,1
